storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.3,93.5,last,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.5,93.6,thing.,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.6,93.6,I,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.6,93.8,want,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.8,93.9,to,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.9,94.2,ask,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,94.2,94.5,you.,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,95.3,95.3,All,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,95.3,95.5,"right,",9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,95.5,95.7,who,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,95.7,95.9,does,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,95.9,96.0,your,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,96.0,96.4,hair?,9
